"VP","VN","FP","FN"
"30","15","",""
"29","16","",""
"33","12","",""
"38","7","",""
"27","18","",""
"30","15","",""
"27","18","",""
"28","17","",""
"38","7","",""
"29","16","",""
"28","17","",""
"30","15","",""
"29","16","",""
"30","15","",""
"32","13","",""
"30","15","",""
"30","15","",""
"33","12","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"35","10","",""
"30","15","",""
"29","16","",""
"31","14","",""
"30","15","",""
"30","15","",""
"30","15","",""
"31","14","",""
"25","20","",""
"25","20","",""
"33","12","",""
"28","17","",""
"30","15","",""
"24","21","",""
"30","15","",""
"30","15","",""
"28","17","",""
"30","15","",""
"30","15","",""
"29","16","",""
"43","2","",""
"29","16","",""
"29","16","",""
"30","15","",""
"31","14","",""
"23","22","",""
"28","17","",""
"30","15","",""
"29","16","",""
"29","16","",""
"31","14","",""
"30","15","",""
"33","12","",""
"30","15","",""
"26","19","",""
"30","15","",""
"30","15","",""
"30","15","",""
"26","19","",""
"28","17","",""
"27","18","",""
"25","20","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"31","14","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"25","20","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"31","14","",""
"31","14","",""
"31","14","",""
"23","22","",""
"30","15","",""
"29","16","",""
"30","15","",""
"23","22","",""
"30","15","",""
"25","20","",""
"32","13","",""
"32","13","",""
"25","20","",""
"30","15","",""
"30","15","",""
"29","16","",""
"28","17","",""
"30","15","",""
"31","14","",""
"30","15","",""
"39","6","",""
"33","12","",""
"28","17","",""
"31","14","",""
"31","14","",""
"30","15","",""
"30","15","",""
"27","18","",""
"26","19","",""
"25","20","",""
"32","13","",""
"24","21","",""
"30","15","",""
"17","28","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"35","10","",""
"29","16","",""
"29","16","",""
"31","14","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"41","4","",""
"29","16","",""
"23","22","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"23","22","",""
"30","15","",""
"23","22","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"32","13","",""
"25","20","",""
"30","15","",""
"26","19","",""
"30","15","",""
"30","15","",""
"29","16","",""
"29","16","",""
"30","15","",""
"31","14","",""
"30","15","",""
"30","15","",""
"29","16","",""
"26","19","",""
"29","16","",""
"30","15","",""
"30","15","",""
"28","17","",""
"30","15","",""
"28","17","",""
"29","16","",""
"24","21","",""
"30","15","",""
"28","17","",""
"30","15","",""
"30","15","",""
"32","13","",""
"28","17","",""
"30","15","",""
"27","18","",""
"30","15","",""
"28","17","",""
"30","15","",""
"29","16","",""
"30","15","",""
"31","14","",""
"25","20","",""
"30","15","",""
"24","21","",""
"29","16","",""
"30","15","",""
"30","15","",""
"20","25","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"34","11","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"29","16","",""
"24","21","",""
"29","16","",""
"29","16","",""
"30","15","",""
"24","21","",""
"30","15","",""
"30","15","",""
"17","28","",""
"25","20","",""
"30","15","",""
"30","15","",""
"27","18","",""
"30","15","",""
"29","16","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"32","13","",""
"27","18","",""
"28","17","",""
"29","16","",""
"41","4","",""
"41","4","",""
"29","16","",""
"24","21","",""
"30","15","",""
"29","16","",""
"28","17","",""
"30","15","",""
"30","15","",""
"30","15","",""
"28","17","",""
"30","15","",""
"30","15","",""
"29","16","",""
"29","16","",""
"30","15","",""
"20","25","",""
"30","15","",""
"30","15","",""
"30","15","",""
"23","22","",""
"30","15","",""
"26","19","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"29","16","",""
"24","21","",""
"30","15","",""
"32","13","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"32","13","",""
"29","16","",""
"29","16","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"29","16","",""
"31","14","",""
"30","15","",""
"35","10","",""
"28","17","",""
"30","15","",""
"30","15","",""
"30","15","",""
"23","22","",""
"27","18","",""
"30","15","",""
"26","19","",""
"30","15","",""
"23","22","",""
"23","22","",""
"30","15","",""
"31","14","",""
"30","15","",""
"28","17","",""
"30","15","",""
"30","15","",""
"30","15","",""
"34","11","",""
"29","16","",""
"30","15","",""
"28","17","",""
"32","13","",""
"30","15","",""
"30","15","",""
"30","15","",""
"28","17","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"26","19","",""
"25","20","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"26","19","",""
"26","19","",""
"30","15","",""
"30","15","",""
"33","12","",""
"30","15","",""
"28","17","",""
"28","17","",""
"26","19","",""
"30","15","",""
"34","11","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"25","20","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"29","16","",""
"22","23","",""
"27","18","",""
"30","15","",""
"31","14","",""
"31","14","",""
"27","18","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"28","17","",""
"27","18","",""
"30","15","",""
"30","15","",""
"19","26","",""
"27","18","",""
"27","18","",""
"34","11","",""
"29","16","",""
"30","15","",""
"25","20","",""
"30","15","",""
"29","16","",""
"36","9","",""
"21","24","",""
"30","15","",""
"30","15","",""
"24","21","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"26","19","",""
"35","10","",""
"28","17","",""
"31","14","",""
"29","16","",""
"27","18","",""
"30","15","",""
"23","22","",""
"29","16","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"29","16","",""
"27","18","",""
"25","20","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"21","24","",""
"30","15","",""
"29","16","",""
"21","24","",""
"30","15","",""
"18","27","",""
"30","15","",""
"18","27","",""
"30","15","",""
"30","15","",""
"30","15","",""
"24","21","",""
"29","16","",""
"31","14","",""
"28","17","",""
"23","22","",""
"33","12","",""
"39","6","",""
"30","15","",""
"32","13","",""
"29","16","",""
"29","16","",""
"30","15","",""
"27","18","",""
"27","18","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"23","22","",""
"29","16","",""
"29","16","",""
"30","15","",""
"35","10","",""
"30","15","",""
"29","16","",""
"27","18","",""
"30","15","",""
"29","16","",""
"28","17","",""
"30","15","",""
"30","15","",""
"28","17","",""
"23","22","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"26","19","",""
"25","20","",""
"29","16","",""
"30","15","",""
"36","9","",""
"27","18","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"16","29","",""
"33","12","",""
"20","25","",""
"30","15","",""
"30","15","",""
"31","14","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"27","18","",""
"30","15","",""
"32","13","",""
"30","15","",""
"28","17","",""
"26","19","",""
"30","15","",""
"30","15","",""
"25","20","",""
"25","20","",""
"18","27","",""
"30","15","",""
"30","15","",""
"31","14","",""
"30","15","",""
"28","17","",""
"32","13","",""
"30","15","",""
"25","20","",""
"29","16","",""
"30","15","",""
"30","15","",""
"27","18","",""
"34","11","",""
"30","15","",""
"30","15","",""
"31","14","",""
"30","15","",""
"29","16","",""
"25","20","",""
"30","15","",""
"22","23","",""
"30","15","",""
"35","10","",""
"30","15","",""
"28","17","",""
"30","15","",""
"24","21","",""
"31","14","",""
"30","15","",""
"32","13","",""
"30","15","",""
"41","4","",""
"28","17","",""
"25","20","",""
"30","15","",""
"30","15","",""
"31","14","",""
"29","16","",""
"30","15","",""
"25","20","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"32","13","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"28","17","",""
"30","15","",""
"30","15","",""
"38","7","",""
"28","17","",""
"28","17","",""
"28","17","",""
"30","15","",""
"31","14","",""
"30","15","",""
"30","15","",""
"23","22","",""
"30","15","",""
"42","3","",""
"32","13","",""
"31","14","",""
"24","21","",""
"30","15","",""
"30","15","",""
"33","12","",""
"30","15","",""
"30","15","",""
"19","26","",""
"30","15","",""
"31","14","",""
"30","15","",""
"29","16","",""
"30","15","",""
"29","16","",""
"30","15","",""
"31","14","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"28","17","",""
"26","19","",""
"30","15","",""
"30","15","",""
"29","16","",""
"37","8","",""
"29","16","",""
"30","15","",""
"30","15","",""
"40","5","",""
"30","15","",""
"30","15","",""
"28","17","",""
"29","16","",""
"24","21","",""
"30","15","",""
"33","12","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"28","17","",""
"30","15","",""
"31","14","",""
"30","15","",""
"30","15","",""
"20","25","",""
"30","15","",""
"23","22","",""
"29","16","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"32","13","",""
"30","15","",""
"30","15","",""
"29","16","",""
"27","18","",""
"30","15","",""
"29","16","",""
"30","15","",""
"23","22","",""
"30","15","",""
"26","19","",""
"25","20","",""
"36","9","",""
"28","17","",""
"30","15","",""
"30","15","",""
"24","21","",""
"29","16","",""
"29","16","",""
"37","8","",""
"34","11","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"29","16","",""
"28","17","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"26","19","",""
"31","14","",""
"26","19","",""
"26","19","",""
"30","15","",""
"30","15","",""
"21","24","",""
"30","15","",""
"30","15","",""
"30","15","",""
"25","20","",""
"30","15","",""
"29","16","",""
"30","15","",""
"26","19","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"19","26","",""
"27","18","",""
"30","15","",""
"30","15","",""
"30","15","",""
"28","17","",""
"24","21","",""
"30","15","",""
"29","16","",""
"27","18","",""
"23","22","",""
"30","15","",""
"31","14","",""
"30","15","",""
"33","12","",""
"30","15","",""
"27","18","",""
"26","19","",""
"30","15","",""
"25","20","",""
"29","16","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"32","13","",""
"25","20","",""
"30","15","",""
"30","15","",""
"30","15","",""
"25","20","",""
"30","15","",""
"26","19","",""
"30","15","",""
"30","15","",""
"23","22","",""
"30","15","",""
"18","27","",""
"32","13","",""
"29","16","",""
"30","15","",""
"30","15","",""
"28","17","",""
"20","25","",""
"30","15","",""
"29","16","",""
"29","16","",""
"29","16","",""
"30","15","",""
"34","11","",""
"30","15","",""
"30","15","",""
"28","17","",""
"30","15","",""
"27","18","",""
"30","15","",""
"29","16","",""
"31","14","",""
"30","15","",""
"40","5","",""
"30","15","",""
"30","15","",""
"29","16","",""
"37","8","",""
"30","15","",""
"30","15","",""
"29","16","",""
"29","16","",""
"39","6","",""
"27","18","",""
"27","18","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"25","20","",""
"28","17","",""
"30","15","",""
"30","15","",""
"30","15","",""
"27","18","",""
"31","14","",""
"25","20","",""
"21","24","",""
"29","16","",""
"29","16","",""
"26","19","",""
"30","15","",""
"29","16","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"20","25","",""
"30","15","",""
"26","19","",""
"24","21","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"23","22","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"24","21","",""
"20","25","",""
"30","15","",""
"30","15","",""
"28","17","",""
"30","15","",""
"30","15","",""
"28","17","",""
"29","16","",""
"20","25","",""
"28","17","",""
"23","22","",""
"31","14","",""
"31","14","",""
"35","10","",""
"30","15","",""
"30","15","",""
"30","15","",""
"26","19","",""
"26","19","",""
"30","15","",""
"43","2","",""
"33","12","",""
"26","19","",""
"30","15","",""
"30","15","",""
"28","17","",""
"28","17","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"27","18","",""
"27","18","",""
"30","15","",""
"20","25","",""
"38","7","",""
"30","15","",""
"22","23","",""
"30","15","",""
"30","15","",""
"30","15","",""
"32","13","",""
"30","15","",""
"29","16","",""
"22","23","",""
"31","14","",""
"30","15","",""
"23","22","",""
"27","18","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"27","18","",""
"30","15","",""
"29","16","",""
"25","20","",""
"33","12","",""
"26","19","",""
"30","15","",""
"26","19","",""
"25","20","",""
"30","15","",""
"30","15","",""
"30","15","",""
"20","25","",""
"31","14","",""
"29","16","",""
"31","14","",""
"29","16","",""
"30","15","",""
"30","15","",""
"29","16","",""
"23","22","",""
"28","17","",""
"25","20","",""
"30","15","",""
"23","22","",""
"30","15","",""
"26","19","",""
"32","13","",""
"29","16","",""
"31","14","",""
"29","16","",""
"30","15","",""
"30","15","",""
"33","12","",""
"30","15","",""
"32","13","",""
"30","15","",""
"24","21","",""
