"VP","VN","FP","FN"
"22","23","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"23","22","",""
"28","17","",""
"30","15","",""
"27","18","",""
"30","15","",""
"24","21","",""
"30","15","",""
"31","14","",""
"29","16","",""
"22","23","",""
"30","15","",""
"27","18","",""
"26","19","",""
"20","25","",""
"30","15","",""
"30","15","",""
"30","15","",""
"25","20","",""
"28","17","",""
"30","15","",""
"35","10","",""
"30","15","",""
"30","15","",""
"29","16","",""
"28","17","",""
"30","15","",""
"29","16","",""
"33","12","",""
"30","15","",""
"28","17","",""
"28","17","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"26","19","",""
"26","19","",""
"27","18","",""
"30","15","",""
"25","20","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"24","21","",""
"28","17","",""
"30","15","",""
"29","16","",""
"23","22","",""
"30","15","",""
"22","23","",""
"30","15","",""
"29","16","",""
"26","19","",""
"29","16","",""
"28","17","",""
"30","15","",""
"27","18","",""
"30","15","",""
"30","15","",""
"29","16","",""
"29","16","",""
"22","23","",""
"24","21","",""
"30","15","",""
"30","15","",""
"30","15","",""
"36","9","",""
"30","15","",""
"23","22","",""
"30","15","",""
"29","16","",""
"28","17","",""
"33","12","",""
"30","15","",""
"30","15","",""
"27","18","",""
"30","15","",""
"27","18","",""
"25","20","",""
"32","13","",""
"27","18","",""
"34","11","",""
"30","15","",""
"27","18","",""
"28","17","",""
"30","15","",""
"30","15","",""
"30","15","",""
"36","9","",""
"26","19","",""
"27","18","",""
"30","15","",""
"22","23","",""
"30","15","",""
"34","11","",""
"25","20","",""
"29","16","",""
"27","18","",""
"30","15","",""
"29","16","",""
"24","21","",""
"29","16","",""
"28","17","",""
"30","15","",""
"29","16","",""
"24","21","",""
"29","16","",""
"34","11","",""
"26","19","",""
"25","20","",""
"38","7","",""
"30","15","",""
"30","15","",""
"30","15","",""
"25","20","",""
"29","16","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"34","11","",""
"29","16","",""
"29","16","",""
"27","18","",""
"30","15","",""
"24","21","",""
"30","15","",""
"30","15","",""
"29","16","",""
"31","14","",""
"30","15","",""
"29","16","",""
"29","16","",""
"30","15","",""
"29","16","",""
"25","20","",""
"29","16","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"34","11","",""
"30","15","",""
"32","13","",""
"30","15","",""
"25","20","",""
"30","15","",""
"30","15","",""
"30","15","",""
"36","9","",""
"29","16","",""
"29","16","",""
"36","9","",""
"29","16","",""
"26","19","",""
"30","15","",""
"28","17","",""
"31","14","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"24","21","",""
"30","15","",""
"27","18","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"26","19","",""
"29","16","",""
"28","17","",""
"29","16","",""
"28","17","",""
"30","15","",""
"28","17","",""
"27","18","",""
"26","19","",""
"30","15","",""
"30","15","",""
"31","14","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"32","13","",""
"30","15","",""
"32","13","",""
"31","14","",""
"30","15","",""
"30","15","",""
"30","15","",""
"27","18","",""
"30","15","",""
"30","15","",""
"29","16","",""
"41","4","",""
"30","15","",""
"29","16","",""
"33","12","",""
"28","17","",""
"30","15","",""
"26","19","",""
"36","9","",""
"29","16","",""
"29","16","",""
"23","22","",""
"32","13","",""
"30","15","",""
"30","15","",""
"29","16","",""
"27","18","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"31","14","",""
"21","24","",""
"27","18","",""
"30","15","",""
"28","17","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"31","14","",""
"30","15","",""
"35","10","",""
"28","17","",""
"29","16","",""
"29","16","",""
"29","16","",""
"23","22","",""
"28","17","",""
"29","16","",""
"44","1","",""
"29","16","",""
"30","15","",""
"29","16","",""
"29","16","",""
"30","15","",""
"30","15","",""
"37","8","",""
"29","16","",""
"30","15","",""
"32","13","",""
"27","18","",""
"30","15","",""
"30","15","",""
"29","16","",""
"29","16","",""
"29","16","",""
"30","15","",""
"28","17","",""
"30","15","",""
"34","11","",""
"23","22","",""
"28","17","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"22","23","",""
"30","15","",""
"31","14","",""
"29","16","",""
"28","17","",""
"30","15","",""
"29","16","",""
"26","19","",""
"33","12","",""
"30","15","",""
"23","22","",""
"30","15","",""
"31","14","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"27","18","",""
"30","15","",""
"32","13","",""
"28","17","",""
"30","15","",""
"28","17","",""
"32","13","",""
"30","15","",""
"22","23","",""
"30","15","",""
"27","18","",""
"34","11","",""
"30","15","",""
"19","26","",""
"29","16","",""
"31","14","",""
"24","21","",""
"30","15","",""
"31","14","",""
"30","15","",""
"29","16","",""
"30","15","",""
"34","11","",""
"28","17","",""
"30","15","",""
"20","25","",""
"39","6","",""
"29","16","",""
"29","16","",""
"30","15","",""
"28","17","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"33","12","",""
"29","16","",""
"28","17","",""
"28","17","",""
"30","15","",""
"30","15","",""
"32","13","",""
"30","15","",""
"29","16","",""
"27","18","",""
"28","17","",""
"30","15","",""
"28","17","",""
"30","15","",""
"29","16","",""
"30","15","",""
"29","16","",""
"37","8","",""
"29","16","",""
"28","17","",""
"31","14","",""
"23","22","",""
"30","15","",""
"29","16","",""
"29","16","",""
"29","16","",""
"18","27","",""
"29","16","",""
"32","13","",""
"28","17","",""
"29","16","",""
"30","15","",""
"25","20","",""
"30","15","",""
"28","17","",""
"30","15","",""
"30","15","",""
"29","16","",""
"29","16","",""
"30","15","",""
"30","15","",""
"25","20","",""
"30","15","",""
"29","16","",""
"30","15","",""
"21","24","",""
"25","20","",""
"28","17","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"32","13","",""
"30","15","",""
"29","16","",""
"28","17","",""
"29","16","",""
"21","24","",""
"33","12","",""
"20","25","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"39","6","",""
"31","14","",""
"27","18","",""
"29","16","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"31","14","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"31","14","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"31","14","",""
"30","15","",""
"32","13","",""
"31","14","",""
"26","19","",""
"30","15","",""
"26","19","",""
"29","16","",""
"36","9","",""
"27","18","",""
"28","17","",""
"30","15","",""
"30","15","",""
"30","15","",""
"42","3","",""
"23","22","",""
"33","12","",""
"30","15","",""
"36","9","",""
"30","15","",""
"30","15","",""
"32","13","",""
"32","13","",""
"30","15","",""
"29","16","",""
"28","17","",""
"21","24","",""
"30","15","",""
"29","16","",""
"29","16","",""
"34","11","",""
"31","14","",""
"31","14","",""
"29","16","",""
"31","14","",""
"30","15","",""
"36","9","",""
"31","14","",""
"30","15","",""
"28","17","",""
"29","16","",""
"28","17","",""
"29","16","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"20","25","",""
"30","15","",""
"28","17","",""
"29","16","",""
"29","16","",""
"20","25","",""
"17","28","",""
"30","15","",""
"28","17","",""
"28","17","",""
"29","16","",""
"24","21","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"22","23","",""
"20","25","",""
"24","21","",""
"22","23","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"26","19","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"28","17","",""
"29","16","",""
"29","16","",""
"31","14","",""
"30","15","",""
"28","17","",""
"30","15","",""
"22","23","",""
"30","15","",""
"22","23","",""
"30","15","",""
"30","15","",""
"30","15","",""
"28","17","",""
"31","14","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"27","18","",""
"18","27","",""
"30","15","",""
"30","15","",""
"30","15","",""
"25","20","",""
"29","16","",""
"30","15","",""
"26","19","",""
"30","15","",""
"30","15","",""
"30","15","",""
"22","23","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"25","20","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"32","13","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"27","18","",""
"19","26","",""
"30","15","",""
"31","14","",""
"32","13","",""
"30","15","",""
"30","15","",""
"28","17","",""
"20","25","",""
"28","17","",""
"26","19","",""
"30","15","",""
"29","16","",""
"30","15","",""
"32","13","",""
"28","17","",""
"29","16","",""
"30","15","",""
"28","17","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"23","22","",""
"30","15","",""
"28","17","",""
"30","15","",""
"24","21","",""
"29","16","",""
"29","16","",""
"30","15","",""
"31","14","",""
"30","15","",""
"30","15","",""
"28","17","",""
"30","15","",""
"29","16","",""
"30","15","",""
"28","17","",""
"30","15","",""
"31","14","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"28","17","",""
"24","21","",""
"34","11","",""
"32","13","",""
"30","15","",""
"30","15","",""
"30","15","",""
"32","13","",""
"23","22","",""
"29","16","",""
"29","16","",""
"29","16","",""
"30","15","",""
"30","15","",""
"31","14","",""
"30","15","",""
"30","15","",""
"31","14","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"28","17","",""
"26","19","",""
"26","19","",""
"29","16","",""
"30","15","",""
"26","19","",""
"30","15","",""
"30","15","",""
"28","17","",""
"25","20","",""
"30","15","",""
"30","15","",""
"23","22","",""
"30","15","",""
"29","16","",""
"29","16","",""
"18","27","",""
"28","17","",""
"25","20","",""
"30","15","",""
"29","16","",""
"31","14","",""
"31","14","",""
"30","15","",""
"29","16","",""
"28","17","",""
"29","16","",""
"29","16","",""
"30","15","",""
"29","16","",""
"30","15","",""
"34","11","",""
"23","22","",""
"28","17","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"19","26","",""
"24","21","",""
"27","18","",""
"30","15","",""
"41","4","",""
"30","15","",""
"30","15","",""
"30","15","",""
"25","20","",""
"28","17","",""
"30","15","",""
"30","15","",""
"30","15","",""
"25","20","",""
"31","14","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"24","21","",""
"27","18","",""
"30","15","",""
"30","15","",""
"31","14","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"25","20","",""
"30","15","",""
"28","17","",""
"30","15","",""
"28","17","",""
"30","15","",""
"28","17","",""
"21","24","",""
"20","25","",""
"30","15","",""
"25","20","",""
"27","18","",""
"29","16","",""
"30","15","",""
"30","15","",""
"29","16","",""
"31","14","",""
"30","15","",""
"29","16","",""
"30","15","",""
"27","18","",""
"45","0","",""
"30","15","",""
"29","16","",""
"29","16","",""
"30","15","",""
"30","15","",""
"29","16","",""
"24","21","",""
"30","15","",""
"30","15","",""
"30","15","",""
"24","21","",""
"29","16","",""
"29","16","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"30","15","",""
"30","15","",""
"29","16","",""
"29","16","",""
"28","17","",""
"29","16","",""
"30","15","",""
"29","16","",""
"29","16","",""
"24","21","",""
"29","16","",""
"33","12","",""
"23","22","",""
"29","16","",""
"30","15","",""
"26","19","",""
"29","16","",""
"30","15","",""
"26","19","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"32","13","",""
"29","16","",""
"38","7","",""
"25","20","",""
"25","20","",""
"30","15","",""
"29","16","",""
"32","13","",""
"29","16","",""
"29","16","",""
"21","24","",""
"29","16","",""
"31","14","",""
"29","16","",""
"23","22","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"28","17","",""
"30","15","",""
"24","21","",""
"30","15","",""
"29","16","",""
"23","22","",""
"29","16","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"30","15","",""
"29","16","",""
"23","22","",""
"29","16","",""
"32","13","",""
"24","21","",""
"30","15","",""
"29","16","",""
"28","17","",""
"30","15","",""
"30","15","",""
"24","21","",""
