"VP","VN","FP","FN"
"28","17","",""
"30","15","",""
"39","6","",""
"35","10","",""
"29","16","",""
"30","15","",""
"32","13","",""
"39","6","",""
"37","8","",""
"35","10","",""
"19","26","",""
"43","2","",""
"31","14","",""
"30","15","",""
"30","15","",""
"39","6","",""
"35","10","",""
"41","4","",""
"34","11","",""
"42","3","",""
"40","5","",""
"38","7","",""
"30","15","",""
"32","13","",""
"34","11","",""
"31","14","",""
"41","4","",""
"35","10","",""
"40","5","",""
"36","9","",""
"21","24","",""
"30","15","",""
"42","3","",""
"35","10","",""
"31","14","",""
"31","14","",""
"45","0","",""
"30","15","",""
"29","16","",""
"42","3","",""
"33","12","",""
"45","0","",""
"39","6","",""
"24","21","",""
"34","11","",""
"32","13","",""
"39","6","",""
"37","8","",""
"40","5","",""
"43","2","",""
"29","16","",""
"30","15","",""
"32","13","",""
"35","10","",""
"31","14","",""
"18","27","",""
"30","15","",""
"27","18","",""
"34","11","",""
"33","12","",""
"31","14","",""
"32","13","",""
"40","5","",""
"29","16","",""
"33","12","",""
"37","8","",""
"30","15","",""
"42","3","",""
"38","7","",""
