"VP","VN","FP","FN"
"0","15","15","15"
"3","14","12","16"
"1","27","14","3"
"2","17","13","13"
"4","15","11","15"
"0","17","15","13"
"0","15","15","15"
"0","17","15","13"
"5","15","10","15"
"0","15","15","15"
"0","16","15","14"
"0","30","15","0"
"0","15","15","15"
"0","15","15","15"
"0","27","15","3"
"0","15","15","15"
"1","16","14","14"
"3","16","12","14"
"0","15","15","15"
"0","16","15","14"
"2","15","13","15"
"4","21","11","9"
"3","15","12","15"
"0","17","15","13"
"0","16","15","14"
"0","16","15","14"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"3","17","12","13"
"3","16","12","14"
"0","15","15","15"
"0","15","15","15"
"0","16","15","14"
"1","15","14","15"
"0","20","15","10"
"1","16","14","14"
"6","20","9","10"
"2","16","13","14"
"0","17","15","13"
"3","16","12","14"
"3","15","12","15"
"0","15","15","15"
"6","17","9","13"
"2","15","13","15"
"0","15","15","15"
"0","17","15","13"
"3","19","12","11"
"1","15","14","15"
"0","15","15","15"
"0","16","15","14"
"0","18","15","12"
"4","14","11","16"
"0","15","15","15"
"0","30","15","0"
"0","15","15","15"
"2","15","13","15"
"3","21","12","9"
"0","15","15","15"
"2","17","13","13"
"0","30","15","0"
"0","15","15","15"
"1","15","14","15"
"1","23","14","7"
"1","25","14","5"
"0","15","15","15"
"2","21","13","9"
"2","20","13","10"
"0","16","15","14"
"6","15","9","15"
"0","15","15","15"
"0","30","15","0"
"6","21","9","9"
"0","26","15","4"
"0","16","15","14"
"0","17","15","13"
"0","30","15","0"
"0","14","15","16"
"2","17","13","13"
"0","15","15","15"
"0","15","15","15"
"3","16","12","14"
"5","18","10","12"
"0","17","15","13"
"0","17","15","13"
"5","14","10","16"
"0","15","15","15"
"1","14","14","16"
"2","28","13","2"
"2","16","13","14"
"1","15","14","15"
"0","16","15","14"
"0","17","15","13"
"0","16","15","14"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"1","17","14","13"
"4","16","11","14"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"5","16","10","14"
"0","15","15","15"
"0","15","15","15"
"0","18","15","12"
"0","15","15","15"
"1","17","14","13"
"0","30","15","0"
"0","15","15","15"
"0","15","15","15"
"0","16","15","14"
"0","16","15","14"
"2","14","13","16"
"4","15","11","15"
"0","17","15","13"
"1","15","14","15"
"2","15","13","15"
"4","28","11","2"
"1","15","14","15"
"1","22","14","8"
"0","15","15","15"
"0","15","15","15"
"0","16","15","14"
"4","16","11","14"
"2","15","13","15"
"0","15","15","15"
"4","16","11","14"
"0","15","15","15"
"3","14","12","16"
"3","17","12","13"
"0","15","15","15"
"0","16","15","14"
"1","16","14","14"
"0","15","15","15"
"5","15","10","15"
"0","30","15","0"
"0","15","15","15"
"0","27","15","3"
"0","15","15","15"
"4","18","11","12"
"0","15","15","15"
"4","16","11","14"
"0","16","15","14"
"0","15","15","15"
"2","16","13","14"
"2","15","13","15"
"0","17","15","13"
"1","16","14","14"
"0","15","15","15"
"3","15","12","15"
"0","16","15","14"
"0","20","15","10"
"0","16","15","14"
"0","15","15","15"
"0","15","15","15"
"2","16","13","14"
"3","16","12","14"
"3","18","12","12"
"7","16","8","14"
"1","14","14","16"
"0","16","15","14"
"0","15","15","15"
"0","16","15","14"
"1","18","14","12"
"0","15","15","15"
"0","16","15","14"
"0","16","15","14"
"3","15","12","15"
"3","14","12","16"
"2","19","13","11"
"0","15","15","15"
"3","15","12","15"
"0","15","15","15"
"0","15","15","15"
"4","21","11","9"
"2","19","13","11"
"1","15","14","15"
"0","15","15","15"
"1","16","14","14"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"1","15","14","15"
"1","25","14","5"
"1","15","14","15"
"0","16","15","14"
"0","15","15","15"
"1","15","14","15"
"0","15","15","15"
"0","15","15","15"
"5","15","10","15"
"1","15","14","15"
"0","30","15","0"
"0","15","15","15"
"4","15","11","15"
"0","16","15","14"
"0","18","15","12"
"0","15","15","15"
"0","15","15","15"
"2","18","13","12"
"4","15","11","15"
"0","15","15","15"
"0","15","15","15"
"1","16","14","14"
"0","24","15","6"
"0","14","15","16"
"0","15","15","15"
"0","15","15","15"
"1","14","14","16"
"7","15","8","15"
"0","18","15","12"
"0","15","15","15"
"0","16","15","14"
"0","24","15","6"
"2","18","13","12"
"1","18","14","12"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","16","15","14"
"0","16","15","14"
"2","17","13","13"
"2","16","13","14"
"0","15","15","15"
"1","17","14","13"
"2","16","13","14"
"0","15","15","15"
"2","15","13","15"
"5","21","10","9"
"3","18","12","12"
"0","15","15","15"
"0","16","15","14"
"5","19","10","11"
"0","15","15","15"
"2","16","13","14"
"0","15","15","15"
"5","15","10","15"
"0","30","15","0"
"4","15","11","15"
"2","15","13","15"
"0","15","15","15"
"0","16","15","14"
"0","16","15","14"
"0","15","15","15"
"5","15","10","15"
"0","15","15","15"
"0","16","15","14"
"0","15","15","15"
"4","17","11","13"
"0","15","15","15"
"0","15","15","15"
"2","14","13","16"
"1","15","14","15"
"4","16","11","14"
"2","16","13","14"
"1","29","14","1"
"0","15","15","15"
"0","17","15","13"
"0","17","15","13"
"5","15","10","15"
"3","15","12","15"
"0","15","15","15"
"1","18","14","12"
"5","15","10","15"
"0","15","15","15"
"2","16","13","14"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"3","17","12","13"
"0","17","15","13"
"0","15","15","15"
"0","15","15","15"
"3","15","12","15"
"7","19","8","11"
"4","22","11","8"
"0","15","15","15"
"0","17","15","13"
"0","15","15","15"
"2","15","13","15"
"0","15","15","15"
"2","15","13","15"
"6","16","9","14"
"1","19","14","11"
"1","16","14","14"
"2","16","13","14"
"0","15","15","15"
"1","16","14","14"
"0","23","15","7"
"3","15","12","15"
"7","23","8","7"
"3","19","12","11"
"0","15","15","15"
"3","17","12","13"
"2","16","13","14"
"0","21","15","9"
"1","14","14","16"
"0","15","15","15"
"1","15","14","15"
"0","16","15","14"
"0","16","15","14"
"0","15","15","15"
"6","15","9","15"
"0","25","15","5"
"0","15","15","15"
"2","15","13","15"
"0","15","15","15"
"3","15","12","15"
"5","14","10","16"
"0","30","15","0"
"6","20","9","10"
"0","15","15","15"
"0","15","15","15"
"2","15","13","15"
"0","15","15","15"
"0","30","15","0"
"1","17","14","13"
"0","24","15","6"
"0","21","15","9"
"4","22","11","8"
"0","15","15","15"
"0","16","15","14"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"3","19","12","11"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","30","15","0"
"4","13","11","17"
"7","15","8","15"
"0","30","15","0"
"0","15","15","15"
"3","14","12","16"
"6","14","9","16"
"0","16","15","14"
"0","15","15","15"
"4","17","11","13"
"0","24","15","6"
"1","22","14","8"
"2","15","13","15"
"2","20","13","10"
"0","17","15","13"
"3","16","12","14"
"0","18","15","12"
"0","15","15","15"
"3","15","12","15"
"0","19","15","11"
"0","22","15","8"
"3","16","12","14"
"5","14","10","16"
"0","15","15","15"
"5","16","10","14"
"0","15","15","15"
"1","14","14","16"
"0","18","15","12"
"0","16","15","14"
"8","19","7","11"
"0","17","15","13"
"0","17","15","13"
"0","17","15","13"
"0","15","15","15"
"0","19","15","11"
"0","15","15","15"
"1","16","14","14"
"4","14","11","16"
"0","15","15","15"
"1","15","14","15"
"2","15","13","15"
"0","16","15","14"
"1","16","14","14"
"0","22","15","8"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"1","18","14","12"
"0","15","15","15"
"0","17","15","13"
"0","17","15","13"
"1","16","14","14"
"0","15","15","15"
"0","20","15","10"
"0","15","15","15"
"0","16","15","14"
"3","15","12","15"
"1","19","14","11"
"0","15","15","15"
"0","18","15","12"
"0","16","15","14"
"0","16","15","14"
"0","15","15","15"
"3","15","12","15"
"0","15","15","15"
"2","14","13","16"
"2","16","13","14"
"2","14","13","16"
"0","15","15","15"
"5","19","10","11"
"0","16","15","14"
"0","15","15","15"
"0","16","15","14"
"7","15","8","15"
"0","17","15","13"
"0","16","15","14"
"0","15","15","15"
"1","16","14","14"
"0","16","15","14"
"0","15","15","15"
"0","15","15","15"
"0","16","15","14"
"0","15","15","15"
"0","16","15","14"
"4","17","11","13"
"0","17","15","13"
"0","15","15","15"
"0","17","15","13"
"0","15","15","15"
"4","15","11","15"
"0","15","15","15"
"0","15","15","15"
"2","15","13","15"
"0","15","15","15"
"2","20","13","10"
"2","15","13","15"
"0","15","15","15"
"0","15","15","15"
"3","16","12","14"
"0","15","15","15"
"0","15","15","15"
"4","15","11","15"
"0","16","15","14"
"3","16","12","14"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","16","15","14"
"7","14","8","16"
"0","30","15","0"
"0","16","15","14"
"0","30","15","0"
"0","16","15","14"
"0","17","15","13"
"3","18","12","12"
"0","15","15","15"
"5","14","10","16"
"2","23","13","7"
"0","16","15","14"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"3","14","12","16"
"0","17","15","13"
"0","15","15","15"
"1","15","14","15"
"0","16","15","14"
"0","15","15","15"
"0","15","15","15"
"0","16","15","14"
"4","15","11","15"
"0","16","15","14"
"6","16","9","14"
"0","15","15","15"
"2","16","13","14"
"0","18","15","12"
"0","15","15","15"
"0","15","15","15"
"0","16","15","14"
"0","15","15","15"
"0","15","15","15"
"2","17","13","13"
"3","15","12","15"
"0","15","15","15"
"1","16","14","14"
"0","30","15","0"
"0","20","15","10"
"0","27","15","3"
"0","15","15","15"
"1","16","14","14"
"0","15","15","15"
"0","30","15","0"
"0","15","15","15"
"4","15","11","15"
"4","16","11","14"
"0","16","15","14"
"0","15","15","15"
"6","24","9","6"
"1","21","14","9"
"0","30","15","0"
"0","17","15","13"
"0","15","15","15"
"2","15","13","15"
"0","14","15","16"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","21","15","9"
"0","16","15","14"
"3","16","12","14"
"2","16","13","14"
"0","15","15","15"
"0","16","15","14"
"0","15","15","15"
"0","17","15","13"
"3","15","12","15"
"0","15","15","15"
"0","15","15","15"
"1","17","14","13"
"0","26","15","4"
"0","16","15","14"
"0","26","15","4"
"5","16","10","14"
"1","15","14","15"
"2","15","13","15"
"0","15","15","15"
"0","16","15","14"
"1","27","14","3"
"0","25","15","5"
"1","14","14","16"
"7","19","8","11"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","16","15","14"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"7","15","8","15"
"2","16","13","14"
"1","15","14","15"
"0","18","15","12"
"0","15","15","15"
"0","17","15","13"
"1","24","14","6"
"0","15","15","15"
"0","15","15","15"
"5","20","10","10"
"0","15","15","15"
"0","15","15","15"
"0","16","15","14"
"2","15","13","15"
"0","21","15","9"
"0","15","15","15"
"0","15","15","15"
"3","17","12","13"
"0","17","15","13"
"0","15","15","15"
"0","15","15","15"
"2","15","13","15"
"1","16","14","14"
"0","15","15","15"
"2","16","13","14"
"1","15","14","15"
"0","30","15","0"
"1","18","14","12"
"0","15","15","15"
"0","15","15","15"
"0","30","15","0"
"1","15","14","15"
"6","21","9","9"
"1","19","14","11"
"0","16","15","14"
"0","23","15","7"
"0","15","15","15"
"1","15","14","15"
"0","15","15","15"
"0","17","15","13"
"6","18","9","12"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"1","14","14","16"
"0","15","15","15"
"1","15","14","15"
"0","19","15","11"
"0","15","15","15"
"0","16","15","14"
"3","17","12","13"
"4","17","11","13"
"0","30","15","0"
"0","15","15","15"
"0","17","15","13"
"0","14","15","16"
"0","16","15","14"
"3","17","12","13"
"1","14","14","16"
"0","16","15","14"
"0","15","15","15"
"0","15","15","15"
"2","15","13","15"
"5","17","10","13"
"0","16","15","14"
"0","30","15","0"
"0","21","15","9"
"1","15","14","15"
"0","15","15","15"
"11","19","4","11"
"0","15","15","15"
"4","15","11","15"
"0","16","15","14"
"0","16","15","14"
"0","16","15","14"
"2","15","13","15"
"0","17","15","13"
"0","15","15","15"
"0","16","15","14"
"1","16","14","14"
"0","15","15","15"
"0","25","15","5"
"4","20","11","10"
"2","15","13","15"
"1","21","14","9"
"1","18","14","12"
"1","15","14","15"
"2","15","13","15"
"0","15","15","15"
"3","20","12","10"
"3","15","12","15"
"1","19","14","11"
"0","15","15","15"
"0","15","15","15"
"2","14","13","16"
"0","16","15","14"
"0","16","15","14"
"3","17","12","13"
"2","17","13","13"
"5","17","10","13"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","17","15","13"
"0","15","15","15"
"1","17","14","13"
"0","19","15","11"
"2","17","13","13"
"0","15","15","15"
"3","14","12","16"
"2","22","13","8"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"3","22","12","8"
"0","15","15","15"
"1","20","14","10"
"0","15","15","15"
"0","21","15","9"
"0","15","15","15"
"4","15","11","15"
"1","15","14","15"
"0","15","15","15"
"0","16","15","14"
"3","16","12","14"
"0","17","15","13"
"0","24","15","6"
"0","15","15","15"
"0","16","15","14"
"1","16","14","14"
"5","16","10","14"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"1","20","14","10"
"3","16","12","14"
"0","15","15","15"
"1","15","14","15"
"0","16","15","14"
"2","15","13","15"
"0","15","15","15"
"0","29","15","1"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"1","15","14","15"
"0","15","15","15"
"0","15","15","15"
"1","15","14","15"
"0","23","15","7"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"3","15","12","15"
"0","15","15","15"
"0","15","15","15"
"6","24","9","6"
"0","21","15","9"
"3","18","12","12"
"3","17","12","13"
"4","15","11","15"
"2","21","13","9"
"0","16","15","14"
"0","30","15","0"
"0","15","15","15"
"0","16","15","14"
"2","15","13","15"
"0","17","15","13"
"0","16","15","14"
"1","15","14","15"
"0","16","15","14"
"0","15","15","15"
"0","15","15","15"
"1","30","14","0"
"0","17","15","13"
"0","15","15","15"
"0","15","15","15"
"6","21","9","9"
"2","15","13","15"
"0","15","15","15"
"0","21","15","9"
"0","15","15","15"
"0","16","15","14"
"0","15","15","15"
"2","16","13","14"
"3","15","12","15"
"0","15","15","15"
"0","16","15","14"
"0","15","15","15"
"0","16","15","14"
"0","17","15","13"
"0","16","15","14"
"1","24","14","6"
"0","16","15","14"
"0","15","15","15"
"3","28","12","2"
"0","15","15","15"
"0","30","15","0"
"0","15","15","15"
"0","16","15","14"
"2","26","13","4"
"3","16","12","14"
"2","15","13","15"
"6","18","9","12"
"0","15","15","15"
"0","16","15","14"
"4","15","11","15"
"0","15","15","15"
"0","16","15","14"
"0","15","15","15"
"0","15","15","15"
"2","16","13","14"
"0","15","15","15"
"0","15","15","15"
"2","21","13","9"
"0","29","15","1"
"0","16","15","14"
"0","15","15","15"
"0","15","15","15"
"2","16","13","14"
"0","15","15","15"
"0","16","15","14"
"8","16","7","14"
"0","28","15","2"
"0","16","15","14"
"0","16","15","14"
"0","15","15","15"
"1","15","14","15"
"0","15","15","15"
"0","15","15","15"
"0","16","15","14"
"0","15","15","15"
"0","23","15","7"
"0","15","15","15"
"0","14","15","16"
"0","15","15","15"
"5","14","10","16"
"1","15","14","15"
"0","18","15","12"
"0","17","15","13"
"5","19","10","11"
"0","27","15","3"
"0","30","15","0"
"0","15","15","15"
"2","16","13","14"
"1","15","14","15"
"0","16","15","14"
"1","18","14","12"
"0","15","15","15"
"0","17","15","13"
"0","15","15","15"
"0","16","15","14"
"0","15","15","15"
"2","15","13","15"
"8","18","7","12"
"0","15","15","15"
"4","16","11","14"
"0","15","15","15"
"3","18","12","12"
"0","16","15","14"
"1","14","14","16"
"0","15","15","15"
"0","30","15","0"
"4","17","11","13"
"0","15","15","15"
"0","17","15","13"
"1","16","14","14"
"0","16","15","14"
"4","17","11","13"
"1","18","14","12"
"1","16","14","14"
"2","24","13","6"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"4","14","11","16"
"3","15","12","15"
"0","15","15","15"
"3","15","12","15"
"0","16","15","14"
"0","29","15","1"
"2","19","13","11"
"0","16","15","14"
"0","15","15","15"
"0","16","15","14"
"0","15","15","15"
"3","14","12","16"
"7","14","8","16"
"0","17","15","13"
"3","15","12","15"
"0","16","15","14"
"1","15","14","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","22","15","8"
"0","15","15","15"
"1","15","14","15"
"0","16","15","14"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"2","24","13","6"
"3","19","12","11"
"0","15","15","15"
"4","21","11","9"
"0","15","15","15"
"1","16","14","14"
"1","20","14","10"
"0","15","15","15"
"2","15","13","15"
"0","15","15","15"
"1","15","14","15"
"1","15","14","15"
"3","23","12","7"
"2","15","13","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","15","15","15"
"0","16","15","14"
"0","15","15","15"
"2","19","13","11"
"0","17","15","13"
"0","19","15","11"
"0","19","15","11"
"8","15","7","15"
"0","15","15","15"
"0","15","15","15"
"0","22","15","8"
"3","16","12","14"
"0","15","15","15"
"0","16","15","14"
"1","17","14","13"
"0","15","15","15"
"3","19","12","11"
"3","20","12","10"
"4","15","11","15"
"0","15","15","15"
"3","15","12","15"
"2","15","13","15"
"0","15","15","15"
"0","16","15","14"
