"VP","VN","FP","FN"
"0","26","15","4"
"0","30","15","0"
"0","26","15","4"
"0","29","15","1"
"0","29","15","1"
"0","21","15","9"
"0","30","15","0"
"0","30","15","0"
"0","28","15","2"
"0","27","15","3"
"0","26","15","4"
"0","20","15","10"
"0","29","15","1"
"0","18","15","12"
"0","16","15","14"
"0","29","15","1"
"0","28","15","2"
"3","25","12","5"
"0","30","15","0"
"0","30","15","0"
"0","28","15","2"
"1","16","14","14"
"0","30","15","0"
"0","21","15","9"
"0","29","15","1"
"1","23","14","7"
"0","30","15","0"
"1","28","14","2"
"0","28","15","2"
"1","22","14","8"
"0","18","15","12"
"0","30","15","0"
"0","23","15","7"
"0","17","15","13"
"0","18","15","12"
"0","19","15","11"
"0","23","15","7"
"2","28","13","2"
"0","30","15","0"
"0","28","15","2"
"1","21","14","9"
"0","28","15","2"
"0","30","15","0"
"0","29","15","1"
"0","26","15","4"
"0","30","15","0"
"0","30","15","0"
"0","20","15","10"
"0","18","15","12"
"1","24","14","6"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","25","15","5"
"0","27","15","3"
"0","15","15","15"
"0","30","15","0"
"0","19","15","11"
"0","30","15","0"
"0","30","15","0"
"2","27","13","3"
"0","30","15","0"
"0","29","15","1"
"0","28","15","2"
"0","15","15","15"
"0","30","15","0"
"0","30","15","0"
"0","17","15","13"
"0","23","15","7"
"4","29","11","1"
"0","18","15","12"
"0","26","15","4"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","27","15","3"
"1","25","14","5"
"0","15","15","15"
"0","30","15","0"
"0","17","15","13"
"0","19","15","11"
"0","30","15","0"
"0","29","15","1"
"0","27","15","3"
"0","30","15","0"
"0","30","15","0"
"0","19","15","11"
"0","20","15","10"
"0","23","15","7"
"0","22","15","8"
"0","29","15","1"
"0","18","15","12"
"0","28","15","2"
"0","26","15","4"
"0","26","15","4"
"0","30","15","0"
"1","26","14","4"
"0","29","15","1"
"0","28","15","2"
"0","28","15","2"
"0","30","15","0"
"0","28","15","2"
"0","30","15","0"
"0","30","15","0"
"0","18","15","12"
"0","29","15","1"
"0","26","15","4"
"0","23","15","7"
"0","29","15","1"
"0","30","15","0"
"0","30","15","0"
"0","25","15","5"
"0","28","15","2"
"0","30","15","0"
"0","24","15","6"
"0","30","15","0"
"0","19","15","11"
"0","23","15","7"
"0","29","15","1"
"0","22","15","8"
"0","30","15","0"
"0","30","15","0"
"0","29","15","1"
"0","30","15","0"
"0","28","15","2"
"0","29","15","1"
"0","29","15","1"
"1","29","14","1"
"0","17","15","13"
"1","27","14","3"
"0","22","15","8"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"2","27","13","3"
"0","16","15","14"
"0","25","15","5"
"0","30","15","0"
"0","29","15","1"
"0","16","15","14"
"0","15","15","15"
"0","26","15","4"
"0","30","15","0"
"0","28","15","2"
"0","17","15","13"
"0","23","15","7"
"0","29","15","1"
"0","29","15","1"
"0","30","15","0"
"0","29","15","1"
"0","30","15","0"
"0","30","15","0"
"1","30","14","0"
"0","30","15","0"
"0","28","15","2"
"0","30","15","0"
"0","21","15","9"
"0","29","15","1"
"0","30","15","0"
"1","19","14","11"
"0","30","15","0"
"0","21","15","9"
"0","28","15","2"
"0","30","15","0"
"0","30","15","0"
"0","29","15","1"
"0","30","15","0"
"0","30","15","0"
"2","22","13","8"
"0","30","15","0"
"0","29","15","1"
"0","29","15","1"
"0","29","15","1"
"0","30","15","0"
"0","22","15","8"
"0","29","15","1"
"0","30","15","0"
"0","30","15","0"
"0","24","15","6"
"0","30","15","0"
"0","18","15","12"
"3","21","12","9"
"0","27","15","3"
"0","20","15","10"
"0","30","15","0"
"0","29","15","1"
"0","30","15","0"
"0","17","15","13"
"0","21","15","9"
"0","30","15","0"
"0","30","15","0"
"0","25","15","5"
"0","17","15","13"
"0","30","15","0"
"0","23","15","7"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","27","15","3"
"0","18","15","12"
"0","30","15","0"
"0","22","15","8"
"1","23","14","7"
"0","24","15","6"
"0","30","15","0"
"0","30","15","0"
"0","27","15","3"
"0","19","15","11"
"1","27","14","3"
"0","30","15","0"
"0","29","15","1"
"0","28","15","2"
"0","29","15","1"
"0","18","15","12"
"0","21","15","9"
"0","30","15","0"
"0","27","15","3"
"0","29","15","1"
"0","30","15","0"
"0","30","15","0"
"0","22","15","8"
"0","27","15","3"
"0","30","15","0"
"1","27","14","3"
"0","29","15","1"
"0","30","15","0"
"0","29","15","1"
"0","30","15","0"
"0","28","15","2"
"0","30","15","0"
"0","29","15","1"
"0","29","15","1"
"0","30","15","0"
"0","23","15","7"
"0","26","15","4"
"1","26","14","4"
"0","20","15","10"
"0","26","15","4"
"1","28","14","2"
"0","30","15","0"
"0","29","15","1"
"0","29","15","1"
"0","30","15","0"
"0","30","15","0"
"0","17","15","13"
"0","17","15","13"
"0","30","15","0"
"0","30","15","0"
"0","27","15","3"
"0","25","15","5"
"0","29","15","1"
"0","30","15","0"
"0","19","15","11"
"0","18","15","12"
"0","30","15","0"
"0","17","15","13"
"0","26","15","4"
"1","29","14","1"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","29","15","1"
"0","28","15","2"
"0","30","15","0"
"0","29","15","1"
"0","29","15","1"
"0","30","15","0"
"0","29","15","1"
"0","17","15","13"
"0","29","15","1"
"0","27","15","3"
"0","26","15","4"
"0","30","15","0"
"0","30","15","0"
"0","25","15","5"
"0","23","15","7"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","28","15","2"
"0","27","15","3"
"0","30","15","0"
"1","27","14","3"
"0","28","15","2"
"0","30","15","0"
"0","29","15","1"
"0","29","15","1"
"0","30","15","0"
"0","29","15","1"
"0","30","15","0"
"0","30","15","0"
"0","29","15","1"
"0","30","15","0"
"0","30","15","0"
"1","25","14","5"
"0","23","15","7"
"0","26","15","4"
"0","28","15","2"
"0","29","15","1"
"0","28","15","2"
"0","30","15","0"
"0","23","15","7"
"0","30","15","0"
"0","30","15","0"
"0","19","15","11"
"0","18","15","12"
"4","27","11","3"
"0","29","15","1"
"0","28","15","2"
"0","15","15","15"
"2","28","13","2"
"0","30","15","0"
"0","19","15","11"
"0","21","15","9"
"0","30","15","0"
"0","18","15","12"
"0","25","15","5"
"0","19","15","11"
"0","27","15","3"
"1","27","14","3"
"0","26","15","4"
"0","29","15","1"
"0","28","15","2"
"0","26","15","4"
"0","30","15","0"
"0","30","15","0"
"0","28","15","2"
"0","20","15","10"
"0","20","15","10"
"1","19","14","11"
"0","24","15","6"
"0","29","15","1"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","29","15","1"
"0","30","15","0"
"0","30","15","0"
"0","28","15","2"
"0","30","15","0"
"0","17","15","13"
"0","30","15","0"
"0","30","15","0"
"0","29","15","1"
"0","17","15","13"
"1","18","14","12"
"2","27","13","3"
"0","27","15","3"
"0","18","15","12"
"0","21","15","9"
"0","23","15","7"
"0","21","15","9"
"0","30","15","0"
"0","30","15","0"
"1","28","14","2"
"0","27","15","3"
"0","30","15","0"
"0","20","15","10"
"0","23","15","7"
"0","30","15","0"
"0","28","15","2"
"0","27","15","3"
"0","30","15","0"
"0","30","15","0"
"3","25","12","5"
"0","23","15","7"
"0","28","15","2"
"0","24","15","6"
"0","25","15","5"
"0","30","15","0"
"0","27","15","3"
"0","27","15","3"
"0","18","15","12"
"0","25","15","5"
"1","28","14","2"
"0","21","15","9"
"0","23","15","7"
"0","18","15","12"
"0","30","15","0"
"0","30","15","0"
"0","28","15","2"
"0","30","15","0"
"0","19","15","11"
"0","27","15","3"
"0","16","15","14"
"0","23","15","7"
"0","30","15","0"
"0","30","15","0"
"0","21","15","9"
"0","28","15","2"
"0","30","15","0"
"0","25","15","5"
"0","25","15","5"
"0","30","15","0"
"0","21","15","9"
"0","23","15","7"
"0","30","15","0"
"0","21","15","9"
"0","19","15","11"
"0","26","15","4"
"0","29","15","1"
"0","24","15","6"
"0","23","15","7"
"0","30","15","0"
"0","23","15","7"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","28","15","2"
"0","25","15","5"
"0","26","15","4"
"2","22","13","8"
"0","18","15","12"
"0","29","15","1"
"0","29","15","1"
"1","28","14","2"
"0","29","15","1"
"1","20","14","10"
"0","24","15","6"
"0","22","15","8"
"0","26","15","4"
"0","27","15","3"
"0","30","15","0"
"0","22","15","8"
"0","30","15","0"
"0","21","15","9"
"0","29","15","1"
"0","27","15","3"
"0","30","15","0"
"0","20","15","10"
"0","22","15","8"
"0","29","15","1"
"0","24","15","6"
"2","25","13","5"
"0","30","15","0"
"0","30","15","0"
"0","26","15","4"
"0","29","15","1"
"0","30","15","0"
"1","27","14","3"
"0","29","15","1"
"0","30","15","0"
"0","25","15","5"
"0","30","15","0"
"0","26","15","4"
"1","24","14","6"
"0","29","15","1"
"0","30","15","0"
"0","19","15","11"
"0","30","15","0"
"0","29","15","1"
"0","17","15","13"
"0","28","15","2"
"0","30","15","0"
"0","30","15","0"
"1","21","14","9"
"0","30","15","0"
"0","17","15","13"
"0","29","15","1"
"0","28","15","2"
"0","30","15","0"
"0","21","15","9"
"0","29","15","1"
"0","29","15","1"
"0","29","15","1"
"0","28","15","2"
"0","30","15","0"
"3","30","12","0"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","18","15","12"
"0","28","15","2"
"0","30","15","0"
"0","30","15","0"
"0","28","15","2"
"0","29","15","1"
"0","30","15","0"
"0","30","15","0"
"0","26","15","4"
"0","30","15","0"
"0","18","15","12"
"0","23","15","7"
"0","30","15","0"
"0","30","15","0"
"0","24","15","6"
"0","20","15","10"
"0","30","15","0"
"1","22","14","8"
"0","28","15","2"
"0","30","15","0"
"0","29","15","1"
"0","24","15","6"
"0","29","15","1"
"1","21","14","9"
"0","30","15","0"
"0","30","15","0"
"0","29","15","1"
"0","26","15","4"
"0","30","15","0"
"0","24","15","6"
"0","28","15","2"
"0","29","15","1"
"0","28","15","2"
"0","30","15","0"
"0","22","15","8"
"0","29","15","1"
"2","22","13","8"
"0","29","15","1"
"0","17","15","13"
"0","16","15","14"
"0","30","15","0"
"0","27","15","3"
"0","30","15","0"
"2","30","13","0"
"0","30","15","0"
"0","27","15","3"
"0","25","15","5"
"0","29","15","1"
"0","20","15","10"
"0","28","15","2"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","28","15","2"
"0","29","15","1"
"0","30","15","0"
"0","30","15","0"
"0","29","15","1"
"0","18","15","12"
"0","30","15","0"
"0","26","15","4"
"0","21","15","9"
"0","29","15","1"
"4","22","11","8"
"0","30","15","0"
"0","29","15","1"
"0","17","15","13"
"0","30","15","0"
"2","23","13","7"
"0","28","15","2"
"0","19","15","11"
"0","30","15","0"
"0","30","15","0"
"0","29","15","1"
"0","28","15","2"
"0","20","15","10"
"0","29","15","1"
"0","30","15","0"
"0","30","15","0"
"0","26","15","4"
"0","27","15","3"
"0","30","15","0"
"0","30","15","0"
"1","27","14","3"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","27","15","3"
"0","30","15","0"
"0","30","15","0"
"0","29","15","1"
"1","30","14","0"
"0","16","15","14"
"0","23","15","7"
"0","26","15","4"
"0","28","15","2"
"0","29","15","1"
"0","25","15","5"
"0","23","15","7"
"0","29","15","1"
"0","16","15","14"
"0","30","15","0"
"0","29","15","1"
"0","30","15","0"
"0","17","15","13"
"0","27","15","3"
"0","29","15","1"
"0","30","15","0"
"0","26","15","4"
"0","30","15","0"
"0","30","15","0"
"0","29","15","1"
"0","30","15","0"
"0","16","15","14"
"0","17","15","13"
"0","30","15","0"
"0","29","15","1"
"0","29","15","1"
"0","30","15","0"
"0","25","15","5"
"0","30","15","0"
"2","25","13","5"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","26","15","4"
"0","29","15","1"
"0","25","15","5"
"1","27","14","3"
"0","30","15","0"
"0","18","15","12"
"0","26","15","4"
"0","28","15","2"
"0","29","15","1"
"0","28","15","2"
"0","30","15","0"
"0","30","15","0"
"0","28","15","2"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","30","15","0"
"0","20","15","10"
"0","26","15","4"
"0","29","15","1"
"0","30","15","0"
"2","27","13","3"
"0","18","15","12"
"0","22","15","8"
"0","20","15","10"
"0","17","15","13"
"0","30","15","0"
"0","30","15","0"
"0","29","15","1"
"0","16","15","14"
"0","29","15","1"
"0","19","15","11"
"0","30","15","0"
"0","24","15","6"
"0","30","15","0"
"0","30","15","0"
"1","21","14","9"
"0","30","15","0"
"0","18","15","12"
"0","18","15","12"
"0","28","15","2"
"0","30","15","0"
"0","25","15","5"
"0","22","15","8"
"0","30","15","0"
"0","30","15","0"
"0","28","15","2"
"0","26","15","4"
"0","19","15","11"
"0","24","15","6"
"0","25","15","5"
